PRODUCT_CODE,제품명,가격,제조사,주요 성분,효능 및 기능,복용 방법,주의 사항 및 부작용
P00332,1 라이펫 분석,"34,800원",,"조단백질 0.01% 이상, 조지방 79.39% 이상, 칼슘 0.01% 이상, 인 4.37ppm 이상, 조섬유 0.02% 이하, 조회분 0.02% 이하, 수분 14% 이하 정제어유 , 젤라틴(돈피) , 글리세린 , 정제수 (인공 첨가물:1, 알러지 주의:1)",종합 면역 케어를 위한 고함량 오메가-3 작은 사이즈로 간편하게 한 입에 원료를 보호하기 위한 저온압착분자 증류식 제조 산패 위험이 낮은 연질 캡슐 형태 종합 면역 케어를 위한 고함량 오메가-3 종합 면역 케어를 위한 고함량 오메가-3 고함량 오메가-3 작은 사이즈로 간편하게 한 입에 작은 사이즈로 간편하게 한 입에 간편하게 한 입에 원료를 보호하기 위한 저온압착분자 증류식 제조 원료를 보호하기 위한 저온압착분자 증류식 제조 저온압착분자 증류식 제조 산패 위험이 낮은 연질 캡슐 형태 산패 위험이 낮은 연질 캡슐 형태 연질 캡슐 형태,오메가3 데일리케얼 리얼 오메가3 오메가3 데일리케얼 리얼 오메가3 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 캡슐 제형 캡슐 급여 방법 권장 급여량에 맞춰 간식처럼 급여해주세요. 급여 방법 권장 급여량에 맞춰 간식처럼 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00126,1 라이펫 분석,0원,,,"음수량이 부족할 때 수분이 가득한 사료 기호성이 좋은 휴먼그레이드 사료 보존제를 일체 넣지 않은 무첨가 원칙 닭, 오리, 연어, 소 4가지의 맛을 한 번에 음수량이 부족할 때 수분이 가득한 사료 음수량이 부족할 때 수분이 가득한 사료 수분이 가득한 사료 기호성이 좋은 휴먼그레이드 사료 기호성이 좋은 휴먼그레이드 사료 휴먼그레이드 사료 보존제를 일체 넣지 않은 무첨가 원칙 보존제를 일체 넣지 않은 무첨가 원칙 무첨가 원칙 닭, 오리, 연어, 소 4가지의 맛을 한 번에 닭, 오리, 연어, 소 4가지의 맛을 한 번에 4가지의 맛을 한 번에",처방사료 닥터맘마 촉촉사료 버라이어티팩 처방사료 닥터맘마 촉촉사료 버라이어티팩 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 습식사료/오일 제형 습식사료/오일 급여 방법 바로 급여하거나 전자레인지에 10초 정도 가열 후 급여해주세요. 급여 방법 바로 급여하거나 전자레인지에 10초 정도 가열 후 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00966,1 라이펫 분석,0원,,"조단백질 11% 이상, 조지방 4.5% 이상, 조섬유 3% 이하, 조회분 1.5% 이하, 칼슘 0.1% 이상, 인 0.1% 이상, 수분 8.0% 이하 글루코오스 , 결정셀룰로오스 , 프락토올리고당 , 기타식용유지가공품(MCT유지분말) , 유도단백질(가수분해닭간) , 차전자피분말 , 혼합제제(리포좀 L-아르기닌) , 케르세틴 , L-카르니틴 , 베타카로틴 , 토마토추출물 , 건조효모 , 포스파티딜세린 , 베타글루칸 , 코엔자임Q10 , 스테아린산마그네슘 (인공 첨가물:2, 알러지 주의:1)",체지방 감소에 효과적인 L-카르니틴·아르기닌 함유 인슐린 저항성 개선으로 혈당과 당뇨 이중 케어 장 건강 개선을 돕는 차전자피·베타글루칸 함유 안전하고 편리한 개별 스틱 포장 체지방 감소에 효과적인 L-카르니틴·아르기닌 함유 체지방 감소에 효과적인 L-카르니틴·아르기닌 함유 L-카르니틴·아르기닌 함유 인슐린 저항성 개선으로 혈당과 당뇨 이중 케어 인슐린 저항성 개선으로 혈당과 당뇨 이중 케어 혈당과 당뇨 이중 케어 장 건강 개선을 돕는 차전자피·베타글루칸 함유 장 건강 개선을 돕는 차전자피·베타글루칸 함유 차전자피·베타글루칸 함유 안전하고 편리한 개별 스틱 포장 안전하고 편리한 개별 스틱 포장 개별 스틱 포장,당뇨 다이어트 영양제 진정성 CA 카르니틴 아르기닌 당뇨 다이어트 영양제 진정성 CA 카르니틴 아르기닌 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 분말 제형 분말 급여 방법 주식 또는 간식과 함께 급여해주세요. 급여 방법 주식 또는 간식과 함께 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00755,1 급여 방법,"52,000원",,,,일반 사료 홀그레인 터키 907g 일반 사료 홀그레인 터키 907g 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 파우더 제형 파우더 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00744,1 급여 방법,"55,000원",,,,일반 사료 홀그레인 치킨&오트 2.27kg 일반 사료 홀그레인 치킨&오트 2.27kg 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 육포 제형 육포 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00207,1 라이펫 분석,"13,600원",,"조단백질 11.2% 이상, 조섬유 9.5% 이하, 조회분 8.1% 이하, 수분 8.9% 이하 방울양배추 , 오크라 , 콜리플라워 , 단호박 , 베이비캐럿 , 자색고구마 (인공 첨가물:0, 알러지 주의:6)",비만 걱정없는 저칼로리 야채 트릿 영양 전문 수의사가 엄선한 항산화 물질이 풍부한 야채 야채 그대로 동결건조 기호성 좋은 바삭한 식감 HACCP의 인증 받은 안심 제조시설 비만 걱정없는 저칼로리 야채 트릿 비만 걱정없는 저칼로리 야채 트릿 저칼로리 야채 트릿 영양 전문 수의사가 엄선한 항산화 물질이 풍부한 야채 영양 전문 수의사가 엄선한 항산화 물질이 풍부한 야채 항산화 물질이 풍부한 야채 야채 그대로 동결건조 기호성 좋은 바삭한 식감 야채 그대로 동결건조 기호성 좋은 바삭한 식감 기호성 좋은 바삭한 식감 HACCP의 인증 받은 안심 제조시설 HACCP의 인증 받은 안심 제조시설 안심 제조시설,동결건조 간식 트러스티푸드 야채믹스 동결건조 간식 트러스티푸드 야채믹스 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 동결건조 야채 제형 동결건조 야채 급여 방법 사료 위에 토핑 혹은 간식으로 급여해주세요 급여 방법 사료 위에 토핑 혹은 간식으로 급여해주세요 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00131,1 라이펫 분석,0원,,,"음수량이 부족할 때 수분이 가득한 사료 기호성이 좋은 휴먼그레이드 사료 보존제를 일체 넣지 않은 무첨가 원칙 닭, 오리, 연어, 소 4가지의 맛을 한 번에 음수량이 부족할 때 수분이 가득한 사료 음수량이 부족할 때 수분이 가득한 사료 수분이 가득한 사료 기호성이 좋은 휴먼그레이드 사료 기호성이 좋은 휴먼그레이드 사료 휴먼그레이드 사료 보존제를 일체 넣지 않은 무첨가 원칙 보존제를 일체 넣지 않은 무첨가 원칙 무첨가 원칙 닭, 오리, 연어, 소 4가지의 맛을 한 번에 닭, 오리, 연어, 소 4가지의 맛을 한 번에 4가지의 맛을 한 번에",처방사료 닥터맘마 촉촉사료 버라이어티팩 처방사료 닥터맘마 촉촉사료 버라이어티팩 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 습식사료/오일 제형 습식사료/오일 급여 방법 바로 급여하거나 전자레인지에 10초 정도 가열 후 급여해주세요. 급여 방법 바로 급여하거나 전자레인지에 10초 정도 가열 후 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00236,1 라이펫 분석,"11,900원",,"조지방 1% 이상, 조단백질 8.2% 이상, 조섬유 0.5% 이하, 조회분 1.5% 이하, 칼슘 0.04% 이상, 인 0.05% 이상, 수분 87% 이하 오리 , 고구마 , 율무 , 양배추 , 비타민합제(비타민 D, 비타민 C 외) , 미네랄합제(철, 구리 외) , 밀크씨슬추출물 , 타우린 , 케르세틴 , 브로멜라인 , 한천 (인공 첨가물:3, 알러지 주의:4)",담낭 관리에 도움되는 밀크씨슬 함유 건강에 중요한 수분보충 촉촉한 습식 간식으로 해결 사람이 먹는 것과 동일하게 휴먼그레이드 살고기 사용 HACCP의 인증 받은 안심 제조시설 담낭 관리에 도움되는 밀크씨슬 함유 담낭 관리에 도움되는 밀크씨슬 함유 밀크씨슬 함유 건강에 중요한 수분보충 촉촉한 습식 간식으로 해결 건강에 중요한 수분보충 촉촉한 습식 간식으로 해결 촉촉한 습식 간식으로 해결 사람이 먹는 것과 동일하게 휴먼그레이드 살고기 사용 사람이 먹는 것과 동일하게 휴먼그레이드 살고기 사용 휴먼그레이드 살고기 사용 HACCP의 인증 받은 안심 제조시설 HACCP의 인증 받은 안심 제조시설 안심 제조시설,담낭 처방간식 닥터맘마 미니파이케어 퓨어 담낭 처방간식 닥터맘마 미니파이케어 퓨어 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 무스 제형 무스 급여 방법 알루미늄 캔을 조심히 오픈하고 식기에 옮겨 급여해주세요. 급여 방법 알루미늄 캔을 조심히 오픈하고 식기에 옮겨 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00922,1 급여 방법,0원,,,,주식 룰루키친 비프(소) 주식 룰루키친 비프(소) 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 화식 제형 화식 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00707,1 급여 방법,"124,000원",,,,일반 사료 사슴고기 독 1KG 일반 사료 사슴고기 독 1KG 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 육포 제형 육포 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00712,1 급여 방법,"86,000원",,,,일반 사료 트라이프&양고기 독 1KG 일반 사료 트라이프&양고기 독 1KG 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 육포 제형 육포 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00317,1 라이펫 분석,"24,800원",,"조단백질 18.1% 이상, 조지방 3.8% 이상, 조섬유 0% 이하, 조회분 2.8% 이하, 칼슘 0.1% 이상, 인 0.4% 이상, 수분 19% 이하 분리대두단백(NON-GMO) , 쌀 , 타피오카전분 , 글리세린 , 농축호박분말 , 카놀라유 , 브로멜라인 , 프로필렌글리콜 , 프락토올리고당 , 배즙분말 , 도라지분말 , 산성피로인산나트륨 , 소르빈산칼륨 , 초유단백분말 , 산수유추출분말 (인공 첨가물:4, 알러지 주의:4)",기관지 건강 독점 특허 소재 산수유추출물 첨가 알러지 걱정 없도록 동물성 성분 완전 배제 건강하고 신선한 원료 100% 휴먼그레이드 등급 급여하기 편한 부드러운 츄어블 타입 기관지 건강 독점 특허 소재 산수유추출물 첨가 기관지 건강 독점 특허 소재 산수유추출물 첨가 산수유추출물 첨가 알러지 걱정 없도록 동물성 성분 완전 배제 알러지 걱정 없도록 동물성 성분 완전 배제 동물성 성분 완전 배제 건강하고 신선한 원료 100% 휴먼그레이드 등급 건강하고 신선한 원료 100% 휴먼그레이드 등급 100% 휴먼그레이드 등급 급여하기 편한 부드러운 츄어블 타입 급여하기 편한 부드러운 츄어블 타입 부드러운 츄어블 타입,기관지 영양제 데일리케얼 리얼 브레스 기관지 영양제 데일리케얼 리얼 브레스 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 펠릿 제형 펠릿 급여 방법 권장 급여량에 맞춰 간식처럼 급여해주세요. 급여 방법 권장 급여량에 맞춰 간식처럼 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00549,1 라이펫 분석,"29,500원",,"조단백질 15.9% 이상, 조지방 50% 이상, 조섬유 0.9% 이하, 조회분 0.1% 이하, 칼슘 0.001% 이상, 인 0.001% 이상, 수분 4.3% 이하 어유 , 아스타잔틴 , 비타민 E(D-α-Tocopherol) , 젤라틴(Fish Gelatin) , 글리세린 , 정제수 (인공 첨가물:1, 알러지 주의:1)",원료와 완제품 모두 IFOS 5 star 인증 항산화에 효과적인 고순도 아스타잔틴 함유 누구나 먹이기 쉬운 작은 1cm 캡슐 cGMP 등급의 캐나다 제조 시설에서 생산 원료와 완제품 모두 IFOS 5 star 인증 원료와 완제품 모두 IFOS 5 star 인증 IFOS 5 star 인증 항산화에 효과적인 고순도 아스타잔틴 함유 항산화에 효과적인 고순도 아스타잔틴 함유 고순도 아스타잔틴 함유 누구나 먹이기 쉬운 작은 1cm 캡슐 누구나 먹이기 쉬운 작은 1cm 캡슐 작은 1cm 캡슐 cGMP 등급의 캐나다 제조 시설에서 생산 cGMP 등급의 캐나다 제조 시설에서 생산 캐나다 제조 시설에서 생산,오메가3 영양제 조공 rTG 레드 오메가-3 mini 오메가3 영양제 조공 rTG 레드 오메가-3 mini 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 연질 캡슐 제형 연질 캡슐 급여 방법 권장 급여량에 맞게 급여해주세요. 급여 방법 권장 급여량에 맞게 급여해주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00866,1 급여 방법,"16,500원",,,,주식 치킨 치즈볼 (180g) 주식 치킨 치즈볼 (180g) 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 화식 제형 화식 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
P00893,1 급여 방법,"12,500원",,,,간식 포크칩 (45g) 간식 포크칩 (45g) 보름이 믹스 4살 남아 보름이 믹스 4살 남아 제형 칩스 제형 칩스 급여 방법 권장 급여량에 맞춰 급여해 주세요. 급여 방법 권장 급여량에 맞춰 급여해 주세요. 권장 급여 1일 1회 2캡슐 권장 급여 1일 1회 2캡슐 1일 금액 550원 1일 금액 550원 보름이 믹스 4살 남아 권장 급여 1일 1회 2캡슐 1일 금액 550원 지금 바로,
